title_clean,title_display,primary_category,postings,total_vacancies,median_salary,avg_applications,avg_views,salary_score,demand_score,vacancy_score,competition_score,opportunity_score
childcare - senior teacher,Childcare - Senior Teacher,Education and Training,98,392,3750.0,0.47959183673469385,11.693877551020408,0.12790697674418605,0.29680996593953335,0.3866112141333386,0.8957070079226933,36.2
childcare cleaner,Childcare Cleaner,General Work,23,26,1650.0,0.9565217391304348,35.26086956521739,0.030232558139534883,0.025560114946350486,0.03316881222997144,0.8213267605121695,18.8
childcare principal / vice principal,Childcare Principal / Vice Principal,Education and Training,47,47,4400.0,2.851063829787234,30.46808510638298,0.15813953488372093,0.15823993848169857,0.10910613670715215,0.6410528180041646,24.7
childcare teacher,Childcare Teacher,Education and Training,192,511,3300.0,0.625,16.036458333333332,0.10697674418604651,0.4245939593389198,0.42152225709998276,0.8707518552003163,38.6
childcare teacher #65652,Childcare Teacher #65652,Education and Training,26,78,3300.0,0.038461538461538464,3.1153846153846154,0.10697674418604651,0.04810573415196024,0.17486541700354222,0.9899530610685209,27.9
childcare teacher (chinese language),Childcare Teacher (Chinese Language),Education and Training,21,35,3150.0,0.2857142857142857,16.476190476190474,0.1,0.008904699663227511,0.07113747446856176,0.9330970119102981,24.0
childcare teachers (chinese language @tampines),Childcare Teachers (Chinese Language @Tampines),Education and Training,34,102,3200.0,0.20588235294117646,14.088235294117647,0.10232558139534884,0.09778046498559514,0.2098775738480692,0.9501619876890707,28.7
childcare teachers (tampines),Childcare Teachers (Tampines),Education and Training,26,78,3050.0,0.15384615384615385,13.884615384615385,0.09534883720930233,0.04810573415196024,0.17486541700354222,0.9619047974952831,26.9
childcare teachers @ ang mo kio,Childcare Teachers @ Ang Mo Kio,Education and Training,27,54,3100.0,0.18518518518518517,6.592592592592593,0.09767441860465116,0.055067102164869125,0.12707304198798514,0.9547707892741075,26.3
children fitness coach,Children Fitness Coach,Education and Training,20,40,2950.0,0.2,2.9,0.09069767441860466,0.0,0.0883020591694578,0.9514637618455885,24.0
chinese chef,Chinese Chef,F&B,69,294,3300.0,0.0,2.8260869565217392,0.10697674418604651,0.23046028852094333,0.34875444789886884,1.0,35.3
chinese cuisine chef,Chinese Cuisine Chef,F&B,39,91,3900.0,0.05128205128205128,7.641025641025641,0.13488372093023257,0.12334057993194562,0.1949715482877789,0.9866866116881767,31.1
chinese language childcare teacher,Chinese Language Childcare Teacher,Education and Training,24,25,3900.0,0.20833333333333334,7.75,0.13488372093023257,0.033374119217323556,0.028187793587614026,0.9496214549459286,25.6
chinese language preschool teacher,Chinese Language Preschool Teacher,Education and Training,20,36,3450.0,0.8,19.8,0.11395348837209303,0.0,0.074753627493901,0.8435239691161824,22.5
chinese language teacher,Chinese Language Teacher,Education and Training,154,416,3100.0,0.8441558441558441,24.974025974025974,0.09767441860465116,0.38262300154750456,0.39443461988776085,0.837072322161732,36.1
chinese preschool educator,Chinese Preschool Educator,Education and Training,24,93,3500.0,0.25,10.25,0.11627906976744186,0.033374119217323556,0.1978099658336113,0.9405964454250055,27.3
chinese preschool teacher,Chinese Preschool Teacher,Education and Training,30,62,3200.0,0.6333333333333333,17.233333333333334,0.10232558139534884,0.07454999165608236,0.1449963098642365,0.86939015256618,25.5
chinese restaurant chef,Chinese Restaurant Chef,F&B,37,95,3900.0,0.02702702702702703,4.621621621621622,0.13488372093023257,0.11352219584447215,0.20058862275856554,0.9929005850196679,31.1
chinese teacher,Chinese Teacher,Education and Training,72,133,3350.0,2.2916666666666665,37.44444444444444,0.10930232558139535,0.23849292962144364,0.24460328844135823,0.6828362755882792,27.7
chiropractor,Chiropractor,Healthcare / Pharmaceutical,28,74,8250.0,0.0,4.678571428571429,0.3372093023255814,0.06178416060608016,0.16800770160733453,1.0,37.6
civil & structural engineer,Civil & Structural Engineer,Building and Construction,86,175,4250.0,1.5,47.7093023255814,0.1511627906976744,0.27207670551190716,0.2805872316407207,0.7560721509679502,32.2
civil & structural engineer,Civil & Structural Engineer,Engineering,33,112,4150.0,0.7575757575757576,33.60606060606061,0.14651162790697675,0.09223177145421484,0.22210680943455263,0.8498734557691835,28.5
civil construction project engineer,Civil Construction Project Engineer,Building and Construction,69,163,5300.0,0.2028985507246377,11.81159420289855,0.2,0.23046028852094333,0.2712670312722847,0.9508215123554603,36.8
civil engineer,Civil Engineer,Architecture / Interior Design,25,46,4000.0,0.32,36.64,0.13953488372093023,0.040881611775980604,0.10632747978219786,0.9260910211402728,26.7
civil engineer,Civil Engineer,Building and Construction,383,745,4000.0,0.412532637075718,31.443864229765012,0.13953488372093023,0.5562794090877428,0.47120015802195614,0.9080544592049627,44.7
civil engineer,Civil Engineer,Engineering,75,113,4000.0,0.8933333333333333,40.24,0.13953488372093023,0.24620201937982025,0.22326964804893001,0.8300663313917066,31.7
civil engineer (building construction),Civil Engineer (Building Construction),Building and Construction,29,64,3900.0,0.5172413793103449,36.0,0.13488372093023257,0.0682734777670765,0.14912106208911863,0.889017748046112,27.1
civil engineer (railway construction),Civil Engineer (Railway Construction),Building and Construction,40,80,8200.0,0.05,1.8,0.33488372093023255,0.12806715398865695,0.178165122094208,0.9870114589335335,39.0
claim assistants(no exp needed),Claim Assistants(No Exp Needed),Admin / Secretarial,33,33,2150.0,0.030303030303030304,3.272727272727273,0.053488372093023255,0.09223177145421484,0.06359363104903021,0.9920527744797326,25.2
claim specialist & assistant operations manager #65964,Claim Specialist & Assistant Operations Manager #65964,Insurance,30,90,5000.0,0.5333333333333333,7.433333333333334,0.18604651162790697,0.07454999165608236,0.19352911503470216,0.8862091523013691,29.9
claims executive,Claims Executive,Insurance,21,29,3750.0,3.619047619047619,42.666666666666664,0.12790697674418605,0.008904699663227511,0.04707443310582992,0.592645012787044,17.9
claims executive (iso tank),Claims Executive (Iso Tank),Admin / Secretarial,39,39,4500.0,0.358974358974359,9.794871794871796,0.16279069767441862,0.12334057993194562,0.08504309534442024,0.9183446347729012,29.2
claims executive (marine insurance),Claims Executive (Marine Insurance),Insurance,57,57,3000.0,0.3508771929824561,9.175438596491228,0.09302325581395349,0.19446398414142818,0.13408254731346492,0.9199355495746553,29.0
class 3 / 4 driver #66139,Class 3 / 4 Driver #66139,Logistics / Supply Chain,24,72,2500.0,0.125,5.291666666666667,0.06976744186046512,0.033374119217323556,0.16444042150569932,0.9686447089982432,25.5
class 3 courier delivery driver,Class 3 Courier Delivery Driver,Logistics / Supply Chain,22,120,3100.0,6.7727272727272725,106.63636363636364,0.09767441860465116,0.017413501515337666,0.23113469223287217,0.4540994714127178,16.9
class 3 delivery driver,Class 3 Delivery Driver,Logistics / Supply Chain,37,101,2700.0,1.7837837837837838,38.24324324324324,0.07906976744186046,0.11352219584447215,0.20858994091326666,0.7274489146344024,23.7
class 3 delivery driver,Class 3 Delivery Driver,Wholesale Trade,28,54,2200.0,1.5357142857142858,37.392857142857146,0.05581395348837209,0.06178416060608016,0.12707304198798514,0.7522960268814218,20.7
class 3 delivery driver #65156,Class 3 Delivery Driver #65156,Logistics / Supply Chain,23,69,3100.0,0.21739130434782608,13.434782608695652,0.09767441860465116,0.025560114946350486,0.15890193074009504,0.9476333031768658,25.9
class 3 driver,Class 3 Driver,Building and Construction,21,39,2100.0,0.23809523809523808,23.857142857142858,0.05116279069767442,0.008904699663227511,0.08504309534442024,0.9431439508417773,22.4
class 3 driver,Class 3 Driver,Logistics / Supply Chain,72,320,2500.0,0.8611111111111112,28.65277777777778,0.06976744186046512,0.23849292962144364,0.35990235205100546,0.8346359353042431,30.8
class 3 driver,Class 3 Driver,Others,25,50,2600.0,1.64,34.68,0.07441860465116279,0.040881611775980604,0.11710745486185327,0.7415667266832174,20.6
class 3 driver #65198,Class 3 Driver #65198,Logistics / Supply Chain,66,198,2050.0,0.045454545454545456,5.136363636363637,0.04883720930232558,0.2220757427740989,0.2967972879660266,0.9881663947343341,31.7
class 3 driver #65257,Class 3 Driver #65257,Logistics / Supply Chain,25,75,2000.0,0.08,3.68,0.046511627906976744,0.040881611775980604,0.16975582423610688,0.9795120254188261,25.0
class 3 driver #65816,Class 3 Driver #65816,Logistics / Supply Chain,46,138,2150.0,0.08695652173913043,6.195652173913044,0.053488372093023255,0.15420996808647983,0.24943831002352426,0.9778027913959871,29.3
class 3 driver #65829,Class 3 Driver #65829,Logistics / Supply Chain,45,135,2400.0,0.24444444444444444,7.088888888888889,0.06511627906976744,0.15009332505068576,0.2465586031518571,0.941782248207641,28.9
class 3 driver #66123,Class 3 Driver #66123,Logistics / Supply Chain,26,78,2500.0,0.11538461538461539,7.346153846153846,0.06976744186046512,0.04810573415196024,0.17486541700354222,0.9709298070162062,26.0
class 3 driver cum warehouse store,Class 3 Driver Cum Warehouse Store,Customer Service,38,76,3800.0,0.6578947368421053,7.394736842105263,0.13023255813953488,0.11849433314645949,0.17148109493356864,0.8654167611238026,28.1
class 3 drivers(many vacancies),Class 3 Drivers(Many Vacancies),Engineering,24,24,2500.0,0.08333333333333333,3.4583333333333335,0.06976744186046512,0.033374119217323556,0.02301139174309802,0.9786916479297223,23.5
class 4 bus driver,Class 4 Bus Driver,Others,22,86,3500.0,0.3181818181818182,14.772727272727273,0.11627906976744186,0.017413501515337666,0.18759637112628805,0.9264579574968327,26.4
class 4 bus driver,Class 4 Bus Driver,Travel / Tourism,31,129,4000.0,0.3870967741935484,25.35483870967742,0.13953488372093023,0.08062721711121962,0.2406035481405321,0.9128919033772939,29.5
class 4 delivery driver,Class 4 Delivery Driver,Logistics / Supply Chain,44,92,3412.5,0.3181818181818182,26.136363636363637,0.11220930232558139,0.14588619913755538,0.19639838736242962,0.9264579574968327,29.6
class 4 driver,Class 4 Driver,Building and Construction,139,1360,3750.0,0.3597122302158273,17.086330935251798,0.12790697674418605,0.36314011205629126,0.550553853190144,0.9182001308830527,40.8
class 4 driver,Class 4 Driver,General Work,49,130,3150.0,0.061224489795918366,15.061224489795919,0.1,0.16605394275267166,0.241614904269102,0.9841807554814815,31.5
class 4 driver,Class 4 Driver,Logistics / Supply Chain,213,535,3050.0,0.24413145539906103,15.784037558685446,0.09534883720930233,0.44436457309490623,0.4275682605441851,0.941849211428856,40.2
class 4 driver,Class 4 Driver,Others,52,122,3350.0,0.3076923076923077,16.96153846153846,0.10930232558139535,0.17720757457043526,0.23329836903369425,0.9285848312697,30.9
class 4 driver #65895,Class 4 Driver #65895,Logistics / Supply Chain,31,93,3000.0,0.0,2.6451612903225805,0.09302325581395349,0.08062721711121962,0.1978099658336113,1.0,28.7
class 4 driver #66027,Class 4 Driver #66027,Logistics / Supply Chain,32,96,2550.0,0.0,4.3125,0.07209302325581396,0.0865174210337064,0.20195631716319015,1.0,28.1
class 4 driver #66118,Class 4 Driver #66118,Logistics / Supply Chain,25,75,2900.0,0.0,4.68,0.08837209302325581,0.040881611775980604,0.16975582423610688,1.0,27.1
class 4 driver (5 days) #65188,Class 4 Driver (5 Days) #65188,Logistics / Supply Chain,39,117,2700.0,0.02564102564102564,3.051282051282051,0.07906976744186046,0.12334057993194562,0.22782117939736415,0.99326008849704,29.5
class 4 driver (tipper truck driver),Class 4 Driver (Tipper Truck Driver),General Work,29,290,3600.0,0.3793103448275862,13.413793103448276,0.12093023255813953,0.0682734777670765,0.34695262702742674,0.9143904887514277,30.0
class 4 driver / class 3 driver x2 / 5days/good bonus,Class 4 Driver / Class 3 Driver X2 / 5Days/Good Bonus,Customer Service,26,52,3800.0,0.15384615384615385,3.8846153846153846,0.13023255813953488,0.04810573415196024,0.12218428572544544,0.9619047974952831,27.5
class 4 driver / class 3 driver x2 / 5days/goodbonus,Class 4 Driver / Class 3 Driver X2 / 5Days/Goodbonus,Customer Service,55,110,3800.0,1.0545454545454545,20.636363636363637,0.13023255813953488,0.1877469257002173,0.21974993735813753,0.8083126110300671,29.4
class 4 driver cum warehouse coordinator #65689,Class 4 Driver Cum Warehouse Coordinator #65689,Logistics / Supply Chain,35,105,2850.0,0.0,2.742857142857143,0.08604651162790698,0.10317283631682937,0.21366677177685883,1.0,29.2
class 4 lorry driver,Class 4 Lorry Driver,Building and Construction,21,41,3300.0,0.14285714285714285,17.0,0.10697674418604651,0.008904699663227511,0.09148248605141344,0.964452302912055,25.2
class 4 lorry driver,Class 4 Lorry Driver,Logistics / Supply Chain,43,80,2850.0,0.3023255813953488,17.25581395348837,0.08604651162790698,0.1415845231985755,0.178165122094208,0.929679605744204,28.2
class 4 lorry driver #65110,Class 4 Lorry Driver #65110,Logistics / Supply Chain,34,102,2400.0,0.058823529411764705,2.5294117647058822,0.06511627906976744,0.09778046498559514,0.2098775738480692,0.9847837280711715,27.9
class 4 lorry driver (24ft) #65229,Class 4 Lorry Driver (24Ft) #65229,Logistics / Supply Chain,52,156,3250.0,0.038461538461538464,2.75,0.10465116279069768,0.17720757457043526,0.2655099235480911,0.9899530610685209,32.4
class 4 tanker driver,Class 4 Tanker Driver,Logistics / Supply Chain,29,86,2900.0,0.7241379310344828,31.517241379310345,0.08837209302325581,0.0682734777670765,0.18759637112628805,0.8549869341764331,25.2
class 4 tipper truck driver,Class 4 Tipper Truck Driver,Building and Construction,48,186,4150.0,0.625,19.166666666666668,0.14651162790697675,0.16218681075386673,0.2885885497954219,0.8707518552003163,31.7
class 4/5 heavy vehicle driver - east / west - up to $3600,Class 4/5 Heavy Vehicle Driver - East / West - Up To $3600,General Work,23,230,3000.0,0.13043478260869565,5.3478260869565215,0.09302325581395349,0.025560114946350486,0.3164774047978051,0.9673617557462924,28.5
class 5 driver (5 days) #65566,Class 5 Driver (5 Days) #65566,Logistics / Supply Chain,26,78,2900.0,0.0,3.8076923076923075,0.08837209302325581,0.04810573415196024,0.17486541700354222,1.0,27.4
class 5 truck driver #65566,Class 5 Truck Driver #65566,Logistics / Supply Chain,21,63,3000.0,0.0,2.238095238095238,0.09302325581395349,0.008904699663227511,0.1470747989457424,1.0,26.1
cleaner,Cleaner,Building and Construction,27,372,1650.0,0.2962962962962963,22.11111111111111,0.030232558139534883,0.055067102164869125,0.3797176719705428,0.9309149317870581,26.9
cleaner,Cleaner,Customer Service,22,140,1677.5,0.6818181818181818,55.18181818181818,0.031511627906976744,0.017413501515337666,0.2513237896464344,0.8616027663089173,22.7
cleaner,Cleaner,Environment / Health,62,576,1666.25,0.16129032258064516,17.887096774193548,0.030988372093023256,0.21029254490582697,0.4372963542545231,0.9601928154888514,32.3
cleaner,Cleaner,F&B,79,191,2000.0,0.4177215189873418,30.354430379746834,0.046511627906976744,0.25602040346729366,0.292071108809979,0.907078330857906,30.8
cleaner,Cleaner,General Work,200,645,1650.0,0.455,31.615,0.030232558139534883,0.43236828767992597,0.45220460054504835,0.9001688224802764,36.8
cleaner,Cleaner,Others,97,421,1600.0,0.5463917525773195,28.0,0.027906976744186046,0.2948666342892149,0.39600771752116,0.8839515920609115,32.1
cleaning operations executive,Cleaning Operations Executive,Environment / Health,33,589,3250.0,1.0909090909090908,15.787878787878787,0.10465116279069768,0.09223177145421484,0.4402369339502822,0.8036421002772788,29.2
cleaning supervisor,Cleaning Supervisor,Admin / Secretarial,20,52,3250.0,1.0,12.0,0.10465116279069768,0.0,0.12218428572544544,0.8154757055429447,22.3
cleaning supervisor,Cleaning Supervisor,Customer Service,34,86,3775.0,2.235294117647059,26.941176470588236,0.12906976744186047,0.09778046498559514,0.18759637112628805,0.6874348747605683,24.2
cleaning supervisor,Cleaning Supervisor,Environment / Health,99,693,2450.0,2.080808080808081,24.232323232323232,0.06744186046511629,0.29873376628801984,0.4616640266329474,0.7004600867113875,31.1
cleaning supervisor,Cleaning Supervisor,General Work,21,54,3250.0,1.9047619047619047,19.761904761904763,0.10465116279069768,0.008904699663227511,0.12707304198798514,0.7161241506457761,20.6
cleaning supervisor,Cleaning Supervisor,Others,30,110,4000.0,1.7666666666666666,16.2,0.13953488372093023,0.07454999165608236,0.21974993735813753,0.7290908719274234,25.3
clerk,Clerk,Admin / Secretarial,33,45,2100.0,3.787878787878788,68.93939393939394,0.05116279069767442,0.09223177145421484,0.10348906223636545,0.5830882764115339,17.6
"client accountant (3 days wfh, up to $5,000)","Client Accountant (3 Days Wfh, Up To $5,000)",Accounting / Auditing / Taxation,31,31,4500.0,0.8064516129032258,12.741935483870968,0.16279069767441862,0.08062721711121962,0.055592312894329025,0.8425715091214979,26.2
client relationship manager - (salary up to $4k + monthly commission) - code: gl,Client Relationship Manager - (Salary Up To $4K + Monthly Commission) - Code: Gl,Banking and Finance,77,154,3650.0,0.14285714285714285,10.103896103896103,0.12325581395348838,0.2511741566818076,0.2638178320511112,0.964452302912055,34.5
client services executive (convertible/renewable) / 5 months contract / east,Client Services Executive (Convertible/Renewable) / 5 Months Contract / East,Customer Service,28,56,2750.0,0.10714285714285714,1.5714285714285714,0.08139534883720931,0.06178416060608016,0.13178716199751656,0.9729041964214468,26.2
client services manager,Client Services Manager,Consulting,28,55,7000.0,2.3214285714285716,22.571428571428573,0.27906976744186046,0.06178416060608016,0.12945114829000381,0.6804401092349854,28.3
clinic assistant,Clinic Assistant,Admin / Secretarial,226,467,2500.0,6.8628318584070795,63.18141592920354,0.06976744186046512,0.4556531716190833,0.40966289936750055,0.45103118163305533,29.3
clinic assistant,Clinic Assistant,Customer Service,143,245,2300.0,10.503496503496503,94.2937062937063,0.06046511627906977,0.36853248338752553,0.3247808550851077,0.3497362881951587,23.5
clinic assistant,Clinic Assistant,Healthcare / Pharmaceutical,372,714,2350.0,6.717741935483871,64.38709677419355,0.06279069767441861,0.5507160538028077,0.4655984668869238,0.45598938624035923,32.4
clinic assistant #64420,Clinic Assistant #64420,Customer Service,34,102,2900.0,0.8529411764705882,15.588235294117647,0.08837209302325581,0.09778046498559514,0.2098775738480692,0.8358071307020613,25.8
clinic assistant #65272,Clinic Assistant #65272,Healthcare / Pharmaceutical,45,135,2550.0,0.15555555555555556,6.044444444444444,0.07209302325581396,0.15009332505068576,0.2465586031518571,0.9615107007770676,29.6
clinic assistant #65590,Clinic Assistant #65590,Healthcare / Pharmaceutical,40,120,2500.0,0.475,6.675,0.06976744186046512,0.12806715398865695,0.23113469223287217,0.8965344686340769,27.4
"clinic assistant (5.5 days, central)","Clinic Assistant (5.5 Days, Central)",Admin / Secretarial,109,109,2500.0,1.036697247706422,12.091743119266056,0.06976744186046512,0.3169777095546497,0.21855552803939857,0.8106353488416328,30.2
"clinic assistant (5.5 days, paediatrics)","Clinic Assistant (5.5 Days, Paediatrics)",Admin / Secretarial,39,39,2500.0,0.5897435897435898,16.153846153846153,0.06976744186046512,0.12334057993194562,0.08504309534442024,0.8765912421243709,24.7
clinic assistant (dental clinic/5 days/rotating shift),Clinic Assistant (Dental Clinic/5 Days/Rotating Shift),Healthcare / Pharmaceutical,20,60,3250.0,0.1,5.4,0.10465116279069768,0.0,0.14073847839545545,0.9746272592946843,25.8
clinic assistant (full-time),Clinic Assistant (Full-Time),Healthcare / Pharmaceutical,29,50,2450.0,1.5517241379310345,21.24137931034483,0.06744186046511629,0.0682734777670765,0.11710745486185327,0.7506205143550293,21.2
clinic assistant gp clinic ( 5.5 days),Clinic Assistant Gp Clinic ( 5.5 Days),Admin / Secretarial,22,22,2150.0,1.5,14.409090909090908,0.053488372093023255,0.017413501515337666,0.012006576184952003,0.7560721509679502,17.9
clinic consultant (basic up to s$3000 + commission),Clinic Consultant (Basic Up To S$3000 + Commission),Customer Service,41,41,2750.0,0.0975609756097561,4.609756097560975,0.08139534883720931,0.1326798235353481,0.09148248605141344,0.9752181858071064,27.4
clinic consultant (basic up to s$3000 + commission) islandwide,Clinic Consultant (Basic Up To S$3000 + Commission) Islandwide,Customer Service,62,62,2750.0,0.06451612903225806,1.6774193548387097,0.08139534883720931,0.21029254490582697,0.1449963098642365,0.9833563129379472,30.4
clinic consultant (up to s$2800),Clinic Consultant (Up To S$2800),Customer Service,37,37,2550.0,0.0,0.918918918918919,0.07209302325581396,0.11352219584447215,0.07827333818469344,1.0,26.9
clinic executive,Clinic Executive,Healthcare / Pharmaceutical,48,160,2650.0,1.625,24.395833333333332,0.07674418604651163,0.16218681075386673,0.26883038368345363,0.7430836099014837,26.0
"clinic executive (specialist clinic, 5.5 days)","Clinic Executive (Specialist Clinic, 5.5 Days)",Environment / Health,178,356,3750.0,0.6853932584269663,7.522471910112359,0.12790697674418605,0.4101794561329546,0.37393126236035484,0.8610374738193137,38.2
clinic manager,Clinic Manager,Healthcare / Pharmaceutical,31,65,3500.0,2.7419354838709675,39.58064516129032,0.11627906976744186,0.08062721711121962,0.1511360833507169,0.6487054742500754,21.9
"clinic manager (paediatric, 5.5 days)","Clinic Manager (Paediatric, 5.5 Days)",General Management,50,50,4000.0,0.14,3.28,0.13953488372093023,0.16984449282469372,0.11710745486185327,0.9651186669259132,30.9
clinic manager (up to s$6500 based on experience) islandwide,Clinic Manager (Up To S$6500 Based On Experience) Islandwide,Healthcare / Pharmaceutical,67,67,6000.0,0.208955223880597,2.537313432835821,0.23255813953488372,0.22491159498956292,0.15507611710044367,0.9494844792369448,36.2
clinic manager (up to s$6500),Clinic Manager (Up To S$6500),Healthcare / Pharmaceutical,44,44,6000.0,0.5,7.318181818181818,0.23255813953488372,0.14588619913755538,0.10058825691865299,0.892060207270594,32.3
clinic manager cum nurse,Clinic Manager Cum Nurse,Healthcare / Pharmaceutical,41,42,4500.0,0.0975609756097561,1.7560975609756098,0.16279069767441862,0.1326798235353481,0.09458807237057286,0.9752181858071064,30.8
clinic nurse,Clinic Nurse,Healthcare / Pharmaceutical,101,134,3575.0,0.7029702970297029,13.217821782178218,0.11976744186046512,0.30252431636004173,0.24558456678288954,0.8582755118879375,33.2
clinic nurse #64818,Clinic Nurse #64818,Healthcare / Pharmaceutical,56,168,3600.0,0.32142857142857145,8.428571428571429,0.12093023255813953,0.19113491721495113,0.2752307324351393,0.9258030683977174,32.3
clinical associate,Clinical Associate,Healthcare / Pharmaceutical,24,399,5500.0,0.7083333333333334,61.75,0.20930232558139536,0.033374119217323556,0.38894133594875174,0.8574384668884931,32.2
clinical associate,Clinical Associate,Medical / Therapy Services,20,106,7200.0,0.2,24.7,0.28837209302325584,0.0,0.2149060421867689,0.9514637618455885,33.8
clinical fellow (medical doctor),Clinical Fellow (Medical Doctor),Medical / Therapy Services,20,100,4750.0,0.25,12.2,0.1744186046511628,0.0,0.2072896217354637,0.9405964454250055,28.9
clinical laboratory manager,Clinical Laboratory Manager,Healthcare / Pharmaceutical,20,20,5250.0,0.35,4.9,0.19767441860465115,0.0,0.0,0.9201084708438316,26.3
"clinical operations executive (healthcare mnc, business planning) #hvw","Clinical Operations Executive (Healthcare Mnc, Business Planning) #Hvw",Admin / Secretarial,24,48,4100.0,0.16666666666666666,2.5833333333333335,0.14418604651162792,0.033374119217323556,0.11182749763426507,0.9589631953602957,27.5
clinical psychologist,Clinical Psychologist,Healthcare / Pharmaceutical,24,38,5250.0,2.7083333333333335,74.66666666666667,0.19767441860465115,0.033374119217323556,0.08170161740043709,0.6511068281165866,23.0
clinical research coordinator,Clinical Research Coordinator,Healthcare / Pharmaceutical,20,76,3850.0,18.2,144.4,0.1325581395348837,0.0,0.17148109493356864,0.2133665840173672,12.1
cloud architect,Cloud Architect,Information Technology,89,185,11000.0,0.9213483146067416,13.775280898876405,0.46511627906976744,0.2785660226729035,0.28788087341384305,0.8261561407452269,46.4
cloud consultant,Cloud Consultant,Information Technology,31,63,10000.0,2.4516129032258065,26.967741935483872,0.4186046511627907,0.08062721711121962,0.1470747989457424,0.6702051395046822,34.4
cloud devops engineer,Cloud Devops Engineer,Information Technology,22,49,6750.0,1.6363636363636365,33.31818181818182,0.26744186046511625,0.017413501515337666,0.11449387779451146,0.7419336630397775,27.7
cloud engineer,Cloud Engineer,Consulting,25,54,6000.0,1.72,33.8,0.23255813953488372,0.040881611775980604,0.12707304198798514,0.73361950116295,26.9
cloud engineer,Cloud Engineer,Engineering,33,75,7250.0,2.727272727272727,39.54545454545455,0.29069767441860467,0.09223177145421484,0.16975582423610688,0.6497506749823418,29.5
cloud engineer,Cloud Engineer,Information Technology,296,673,7500.0,1.429054054054054,22.902027027027028,0.3023255813953488,0.5071025108453604,0.457804648462376,0.7637360907659934,46.9
cloud engineer #65030,Cloud Engineer #65030,Information Technology,34,102,5500.0,0.7352941176470589,14.382352941176471,0.20930232558139536,0.09778046498559514,0.2098775738480692,0.8532699331320107,31.0
cloud network engineer,Cloud Network Engineer,Information Technology,52,99,5250.0,1.3076923076923077,22.03846153846154,0.19767441860465115,0.17720757457043526,0.20597636384592496,0.7773805030382279,31.0
cloud operations engineer,Cloud Operations Engineer,Information Technology,24,56,8875.0,2.25,39.166666666666664,0.36627906976744184,0.033374119217323556,0.13178716199751656,0.686227560743261,31.2
cloud security engineer,Cloud Security Engineer,Information Technology,32,72,7750.0,0.40625,7.53125,0.313953488372093,0.0865174210337064,0.16444042150569932,0.9092411544232487,35.4
cloud solution architect,Cloud Solution Architect,Information Technology,34,60,11250.0,0.6764705882352942,8.264705882352942,0.47674418604651164,0.09778046498559514,0.14073847839545545,0.8624505768488525,40.9
cloud specialist,Cloud Specialist,Information Technology,34,125,8000.0,0.5,9.088235294117647,0.32558139534883723,0.09778046498559514,0.23647879591564996,0.892060207270594,36.9
cloud support engineer,Cloud Support Engineer,Information Technology,25,45,5500.0,3.08,37.32,0.20930232558139536,0.040881611775980604,0.10348906223636545,0.625679708433544,23.5
cluster senior / executive - f&b retail,Cluster Senior / Executive - F&B Retail,Sales / Retail,21,21,3600.0,0.047619047619047616,2.4761904761904763,0.12093023255813953,0.008904699663227511,0.006139773486480463,0.9876158003611508,24.9
cnc machine operator (hostel provided) #65281,Cnc Machine Operator (Hostel Provided) #65281,Manufacturing,28,84,1350.0,0.0,3.9642857142857144,0.01627906976744186,0.06178416060608016,0.18452689955053486,1.0,25.0
cnc machinist,Cnc Machinist,Engineering,125,399,3650.0,0.704,37.792,0.12325581395348838,0.34297236844117507,0.38894133594875174,0.8581145949649444,36.5
cnc machinist,Cnc Machinist,Manufacturing,97,333,3050.0,0.7731958762886598,45.05154639175258,0.09534883720930233,0.2948666342892149,0.36514199363269434,0.8475179963699369,33.6
cnc machinist,Cnc Machinist,Precision Engineering,23,58,3750.0,1.1304347826086956,78.69565217391305,0.12790697674418605,0.025560114946350486,0.13633869334595072,0.7986567058077556,23.8
cnc machinist #65092,Cnc Machinist #65092,Manufacturing,31,93,1750.0,0.0,8.516129032258064,0.03488372093023256,0.08062721711121962,0.1978099658336113,1.0,26.4
cnc machinist #65873,Cnc Machinist #65873,Manufacturing,42,126,3350.0,0.07142857142857142,4.333333333333333,0.10930232558139535,0.1371839495444324,0.23752213201262318,0.9816332500647097,31.0
cnc machinist (milling / turning),Cnc Machinist (Milling / Turning),Engineering,23,115,3000.0,0.30434782608695654,41.608695652173914,0.09302325581395349,0.025560114946350486,0.22556503336487838,0.9292665532415756,26.3
cnc machinist (tuas/west/north/east),Cnc Machinist (Tuas/West/North/East),Engineering,26,26,2150.0,0.07692307692307693,21.192307692307693,0.053488372093023255,0.04810573415196024,0.03316881222997144,0.9802715474305734,23.4
cnc maintenance technician (manufacturing / west),Cnc Maintenance Technician (Manufacturing / West),Engineering,37,111,3000.0,0.16216216216216217,17.56756756756757,0.09302325581395349,0.11352219584447215,0.22093363434141716,0.9599930314010232,29.1
cnc operator #65129,Cnc Operator #65129,Manufacturing,68,204,1900.0,0.014705882352941176,7.588235294117647,0.04186046511627907,0.22770604642116474,0.3007178137223759,0.9961136202546015,31.8
cnc programmer,Cnc Programmer,Engineering,60,99,3650.0,0.25,22.716666666666665,0.12325581395348838,0.20411728281682306,0.20597636384592496,0.9405964454250055,31.9
